"id","age","checking_status","class","credit_amount","duration","employment","existing_credits","feat01","feat02","feat03","feat04","feat05","feat06","feat07","feat08","feat09","feat10","foreign_worker","installment_commitment","job","num_dependents","own_telephone","residence_since","savings_status","sex","credit_history_critical/other existing credit","credit_history_delayed previously","credit_history_existing paid","credit_history_no credits/all paid","housing_own","housing_rent","other_parties_guarantor","other_parties_none","other_payment_plans_none","other_payment_plans_stores","property_magnitude_life insurance","property_magnitude_no known property","property_magnitude_real estate","purpose_domestic appliance","purpose_education","purpose_furniture/equipment","purpose_new car","purpose_other","purpose_radio/tv","purpose_repairs","purpose_retraining","purpose_used car","marital_status_div/sep","marital_status_mar/wid","marital_status_single"
516,29,1,1,1892,12,2,1,0.516375862600058,0.535087912045643,1.14490145278195,1.2771168967194,1.47486853071394,0.573987020375574,1.18091404375658,0.482831944691452,1.47813130712326,0.60646970992054,1,2,3,1,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
517,68,2,0,14770,6,5,1,0.678677886695627,0.653033354156833,0.851309088717032,1.31139398375611,1.34215156541215,1.39430488715665,0.49284927971255,1.39345177713488,0.54592226114673,0.550373626475897,1,1,4,1,1,4,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
518,37,3,1,3543,18,5,1,0.445328058049121,0.674155729987969,0.91302019363772,1.19154431315278,1.05879399865347,1.16019685727884,0.832903956906277,0.402787207780517,1.17646497330218,0.654613268406462,1,3,3,1,1,4,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
519,36,1,1,3191,21,5,1,0.216803748490642,0.663696795062177,1.33589419002024,0.501895253434776,1.07482737275924,1.02877138613609,1.1096326837458,0.66418212606902,1.24093498093829,0.669990603958461,1,1,4,1,1,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
521,23,4,1,4147,36,3,1,0.621057411212687,0.763465069674641,1.44132574031942,1.20567147461432,1.51081733471406,0.827101534267008,0.647217347430617,1.47324261628014,1.49634065915036,0.767806946202866,1,2,3,1,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
522,39,2,1,2654,20,4,1,0.376104465832669,0.778164186062838,0.617981195815937,0.517695468130444,1.33026158555581,1.08144593001755,0.649082803843333,1.00633192670044,1.47569807922227,0.468993276339578,1,4,3,1,1,4,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
523,23,3,0,14654,6,1,1,0.339599803952636,0.572964577951167,0.834722378199882,1.43414561212513,0.64720315110411,0.883411905479534,1.09921327783124,0.993794317478584,0.822412902037848,0.33093331588653,1,1,1,1,1,2,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
524,36,3,1,12160,48,1,1,0.557433010279924,0.633259618330781,1.09546658499567,1.23716973908188,0.868462746308978,0.495319275998556,0.663617390074539,0.631094185517036,1.23240646664136,0.506227261038443,1,4,4,1,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
526,57,2,0,641,12,5,1,0.563213007746696,0.724984772103436,1.28891148661301,0.719718847844681,1.06507260984986,0.799207161408126,0.703566084999211,1.13382863170527,1.11070172027373,0.382047767264697,1,4,2,1,0,4,2,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
528,34,1,1,2470,12,5,2,0.370036811334803,0.588057874943028,1.11446461782412,1.19006193298823,0.896398166548324,1.5436775990159,1.13277389762638,0.763828639202197,0.444518879291947,0.420425030754878,1,2,3,1,0,4,2,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
529,43,1,1,2814,18,3,1,0.476536194271487,0.529642441600508,1.1400644592881,0.592224939699184,1.24233224200409,0.807784986998178,1.20058559366278,0.563764916321847,0.545322635917723,0.412347309184411,1,3,3,1,1,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
531,32,3,1,2556,21,4,2,0.364434689377279,0.619296653781814,0.769408854733528,1.27312496999956,0.835864378736899,0.834070091688211,1.7404500247239,0.83282790854913,0.395059426347354,0.685990713774554,1,3,3,1,1,2,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
532,49,1,1,5668,12,5,1,0.30486478145894,0.483161731583688,0.876260450086128,1.0355734519606,0.88720279810364,0.821502711011457,0.793564990590869,0.894690415830321,0.393237312008931,0.706566949821934,1,2,3,1,1,4,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
533,43,2,0,4854,12,5,2,0.66245797139426,0.558748510803509,0.414381406126127,0.914893149208876,1.22598669221357,1.48656215866172,1.24094326779749,1.39336684209222,0.988851495427635,0.359454653280912,1,3,3,1,1,4,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
534,23,2,0,3387,24,2,1,0.613099678308013,0.648298111047435,1.29262091773356,1.21699389461225,0.848944510201661,0.708353410745113,0.287247960948728,1.07224006956299,0.966247094074936,0.402290155473122,1,4,2,1,1,4,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
535,64,1,1,1343,13,1,1,0.231647673571551,0.589666937052885,0.966061553399653,0.415726433334673,1.06359815412871,0.795399341050386,0.761026626525893,0.871356599304441,1.45822567198265,0.47928515101526,1,2,3,1,0,4,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
539,32,2,0,1569,18,4,2,0.559683322678171,0.64132984742605,1.05347840056607,0.65328203689654,1.21300372431565,0.76011023705644,1.39974495271798,0.749346129335913,1.111979926754,0.593644482026866,1,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
542,37,3,1,1461,9,5,3,0.618664104505568,0.746913592784926,0.94984477861284,0.55267311229609,0.549852268095745,0.711463699172213,1.58721970218569,0.738495630690377,0.592014139658785,0.449942231464161,1,2,2,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
543,40,3,1,1232,11,3,2,0.24860592181866,0.511365734529373,0.717559483542137,0.859248828528272,1.18971599547495,0.759847326756055,0.761531596859132,1.59033709784212,1.4628669784742,0.485166652785892,1,4,3,1,0,4,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
544,31,4,1,3216,24,3,2,0.429562750785889,0.552374353856072,1.56331844810775,0.794573689504319,0.737927380559295,1.3260933494175,0.864517006164098,1.00301968643152,0.299815866210839,0.447250770665638,1,3,3,1,1,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
548,21,3,0,3880,30,3,1,0.306163024752812,0.584036331713114,0.982236876796901,1.27003031485816,0.77676370870451,1.13417770726449,1.23342645584334,1.57799378061349,1.18566833858202,0.574527611118022,1,2,3,1,0,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
549,55,1,0,1514,12,5,2,0.539776243345798,0.509083765927174,0.643510006549203,1.35142495271116,1.09752103143729,1.05268045419082,0.294605362726395,1.35752389829835,1.29936155307347,0.489941493753425,1,4,3,2,0,4,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
551,64,1,1,1745,10,3,1,0.563541545990591,0.645109798301118,1.28273347945873,1.15182066672421,0.958862204863156,0.60196546311752,0.793326979417746,0.919523235271139,0.669662969317381,0.442817536547796,1,2,3,1,1,4,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
552,59,3,0,6057,48,5,1,0.465839666537133,0.409636516737132,0.519720720063377,1.10581725643639,1.22693587298834,1.06997069534396,0.609512804530003,1.69363742948282,0.680829234227644,0.396031412593326,1,4,3,1,0,3,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
553,54,2,1,1348,12,5,1,0.327150925751352,0.54060947519716,0.912830627315258,0.750001263594555,0.841926969004838,0.687996215432764,0.376634837101553,0.764647367087547,1.5535974203064,0.511627161813267,1,4,3,1,0,3,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
555,47,4,1,3279,30,5,1,0.287951846544511,0.603424991844468,1.33674007767475,1.2738233482551,1.15432449961209,0.261966661887325,0.561095498562571,0.715497667091429,1.10903585171392,0.594805637852643,1,4,3,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
557,27,2,1,3434,15,5,2,0.525210010434947,0.695228832774738,1.01110110982455,0.668648946865834,1.14401929644015,1.17373942012205,1.2492097331385,1.14465414522804,1.12574650530309,0.565828204000418,1,1,2,1,0,4,2,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559,27,3,1,1357,9,5,2,0.514761762460252,0.543298619102829,0.646746730551362,1.03410203912227,0.86347636788808,1.16571628904156,0.714503990682102,1.51902787153864,0.445511992489666,0.335643340195192,1,4,2,1,0,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
560,35,1,0,2465,24,5,2,0.520054616060368,0.51746371828647,0.529755499361025,0.474544305237334,1.42875765392703,1.14874784151878,0.605168561845057,1.37396730698994,1.43494044511496,0.458804953739024,1,3,3,1,1,2,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
561,59,2,1,1564,9,4,1,0.621787828999526,0.605004935701104,1.19755625242359,1.38715254143831,1.41471411083685,1.02671806320508,1.32470855989608,0.981009946189192,0.728973460781963,0.57440237122716,1,3,3,1,0,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
562,37,4,1,1225,10,3,1,0.282551475678507,0.545316387529413,1.06549138420639,1.37270099219116,0.599717053665194,1.03878541110214,0.692675288247699,0.803973843154381,0.726713343042826,0.57720824874121,1,2,3,1,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
564,29,2,0,768,24,5,1,0.31334659853006,0.669541024411933,1.62291491892697,0.730180453018679,1.18483676868853,1.17020362504116,0.651546845408921,1.27098280288969,1.03720961848586,0.285734191966576,1,4,3,1,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
565,33,3,1,1262,8,3,1,0.224304829535386,0.688881716590833,0.876702172359183,0.965133893120981,0.65044313426217,1.00412983762777,1.405628122259,0.909819676701583,0.828229275645566,0.63651946959681,0,4,3,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
567,36,3,0,4106,24,3,3,0.377021751576757,0.419775344042136,0.863179267718522,1.06021796314081,1.74716518219632,0.684159474786532,0.803303202123691,1.16033820896807,0.832478933516344,0.271167355091288,1,1,2,1,1,4,2,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
568,32,1,1,2701,18,4,1,0.386499685587929,0.621889974808869,1.42347265851405,0.858613270783186,0.688425647518839,1.57237274784534,1.13783566630869,1.2236256598925,1.12992568559603,0.658612119085627,0,4,3,1,0,3,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
569,34,1,1,2577,24,5,1,0.455095863393168,0.630312093921036,1.1481155704499,0.508451368320997,1.03519219468682,0.637492984748431,0.873617782890437,1.12851938428048,1.02864939482126,0.451850740369205,1,2,3,1,0,2,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
570,20,3,1,741,12,3,2,0.493842084961768,0.588452299576872,1.64198972436596,1.03181221428235,1.02793377501319,1.30732371019931,0.743196757820882,1.18707165529559,1.42361347275387,0.74769415190351,1,4,3,1,0,4,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
572,44,2,0,1414,18,3,1,0.262878702066179,0.62024970480844,0.830448427406044,0.546597102837285,0.981893034179712,1.23767039570944,1.18680393860548,1.10313522290782,0.665985788404325,0.157787035656053,1,4,3,1,0,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
574,26,2,0,2829,18,2,1,0.34586525903019,0.404355687562106,1.40994981318928,1.5949553538308,1.40437899498492,0.653705247177585,0.427558742614928,1.18657732330979,0.973724475461557,0.473602434172759,1,1,3,1,0,4,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
576,23,2,1,1082,12,3,1,0.444857590993397,0.717979008768842,1.21411075450343,0.65488298945794,0.879514907572993,0.828801072973414,0.756944718236408,0.656320767755239,1.63797254635766,0.426822303064847,1,4,3,1,1,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
577,26,4,1,2172,24,3,1,0.360177344220478,0.488895230791112,1.09290669664546,1.23082489526113,0.408196340264335,0.616397387114979,1.01749582903274,1.2090860257289,1.23923485989528,0.270195505299651,1,2,3,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
579,38,4,0,826,24,4,1,0.437711840203934,0.357428646867836,0.962846980655025,0.648050168377365,0.672191523357203,0.733862560951687,0.751848873508596,0.780529037632433,0.296943170885864,0.51617919838769,1,4,3,2,0,3,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
581,54,1,1,2301,24,2,1,0.345908955838754,0.44873402228353,1.2281665652265,0.785817916640569,0.738603270500875,0.770488386646266,0.694706564917818,1.17987562592718,1.6695907016775,0.698349121148811,1,4,3,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
583,34,4,0,1415,9,2,2,0.752305204282565,0.509338285783535,1.06453690861403,0.980624723214028,1.13397429133939,0.944714208491212,1.10600020240462,0.761277948570014,1.19005080233441,0.431281972696462,1,4,4,1,1,2,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
584,26,2,1,1510,24,4,2,0.469447445608993,0.540422340133846,1.35872769389284,0.479820874047708,1.34507613330012,0.993240009791853,1.11168253643774,1.18766733923444,1.35958261240812,0.479450418127056,1,4,3,1,1,1,3,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
585,21,2,1,6608,24,3,1,0.34456366248919,0.499917434844933,0.738286009756304,0.972204925770319,0.782636056198084,1.38018565338499,1.01955140730025,0.437897493473891,0.843550667726897,0.709485126770707,1,2,2,1,0,2,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,23,3,1,3838,12,3,1,0.427938412792731,0.693099852692341,1.39017799221424,0.706225198175646,1.17993653283543,1.05693524993108,1.2108817189718,1.08542125789748,0.952236219143676,0.525204413819464,1,1,2,1,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
587,55,2,1,2638,12,1,1,0.271327940616636,0.679997160950061,1.53154985517164,1.13149014898828,1.22158350064891,0.744808923309162,0.987580971086552,1.65482115354989,0.957169033894467,0.571211590457691,1,3,4,1,0,4,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
591,25,2,1,3550,18,4,1,0.304079389370706,0.805142679032925,1.26446195479923,1.47704185071838,0.80570687235959,1.30659530327688,0.612000101064738,1.57321769947321,1.24845142402458,0.377002019701963,1,4,3,1,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
594,28,2,0,1284,12,4,2,0.401784307805708,0.715635856047168,1.4624758139787,1.25994388248792,0.76392276429778,0.861466024406608,1.06327527443593,0.609322778667385,0.778073960121808,0.412400340232571,1,4,3,1,0,3,2,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
595,23,1,1,3563,15,5,2,0.633555108397294,0.704450627244648,1.66275658290125,0.962737013438898,1.00022572970655,0.378885592067788,1.48496032585299,1.42434381939946,0.777263919086711,0.633546360022436,1,3,3,1,1,4,5,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
596,24,1,1,774,15,2,1,0.431019002443738,0.527020539596365,0.258256419955001,1.40343299744506,0.726296808303887,0.799855588283942,0.975630618285169,0.978004925043678,0.854679606700786,0.457105557000858,1,4,3,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
598,20,3,1,1469,11,2,1,0.40189670634263,0.553516738782716,1.39761627449882,1.4534628506902,1.06168572458164,0.988162734723206,0.961774082065402,1.19393757224182,1.54492238383411,0.788062888928885,1,4,3,1,0,1,5,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
599,42,1,1,1413,6,5,1,0.472398942080301,0.486187020004876,0.470950405900114,1.13212794059929,0.89460940526606,0.789205058238235,0.814747883948944,1.02411232177544,0.455917968649438,0.549626238578082,1,2,3,2,1,4,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
601,27,1,1,1315,6,3,2,0.472048034324932,0.637306498489431,1.33426441341554,0.79182709685605,0.472285193003989,0.432630373489619,1.41693858210681,0.752230025919547,1.63375368711192,0.47552643580654,1,1,3,1,0,1,3,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
603,41,1,1,3219,21,5,1,0.407695833211051,0.551576748208629,0.81420266870251,1.16437125701235,1.14889721830371,1.31633812804776,1.18774511060064,0.731620778709163,0.85719447325281,0.254600587315051,1,4,3,1,1,3,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
604,36,1,1,1088,15,4,2,0.458669622986199,0.496518304612316,1.58345646609454,1.27633147375772,1.00583153657064,0.999596428408367,0.641869000575328,0.565588965790081,0.499496847299028,0.468474889596127,1,4,3,1,1,3,4,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
605,48,1,1,1892,9,3,3,0.297981987345019,0.508049579015581,1.37459994631737,0.620700529526892,0.572807049837977,1.32191546222041,0.842770197117403,0.954820703788002,1.16214916386152,0.529711602753292,1,4,3,1,1,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
607,34,1,1,1566,24,4,1,0.32872616179968,0.598400673986513,1.39877396004967,0.739134633822699,1.23862087497221,0.597217607742433,1.3004573315753,0.756333777437189,0.623152888090119,0.474784308069632,1,4,3,2,1,3,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
608,28,2,1,2296,21,2,1,0.601225687313086,0.616812786296003,1.23345273272697,1.14103273133379,0.846780937978626,0.511031754038439,0.624519356114182,0.665859066908913,0.776175651803632,0.488273835336424,1,4,4,1,1,4,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
609,58,2,0,6100,48,5,2,0.700039425468198,0.180858700544447,0.725899545505976,1.49698501153173,0.535367122708739,0.914685927407967,1.375814013556,1.31663178900709,0.894394964803643,0.348487273824014,1,4,2,1,0,4,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
613,44,3,0,12564,24,5,1,0.709635567944491,0.307855566414618,0.452502969252907,0.754526738149842,0.955479145052872,1.54824942968163,1.26393062338112,0.92488874175077,0.512254094073622,0.399229367512499,1,4,4,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
614,29,2,0,4026,15,3,1,0.61459648915833,0.451986824251107,0.788695476146204,1.04386426577662,1.27718115759207,0.962451687506014,0.578331499318881,1.21904760215415,0.637982492614217,0.471460318568179,1,3,3,1,1,2,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
615,38,1,1,2881,48,5,2,0.566872884634658,0.616788571026768,0.724403966290392,1.32782094492722,0.912108055511763,0.292999039077717,1.30535469691883,0.72957054136113,0.870616068391068,0.476149212031127,1,4,3,2,1,3,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
617,23,1,1,1359,9,2,1,0.271908062747494,0.559555190666181,0.879793217010111,1.13128418655663,0.671541534064689,0.79656261073677,0.597840358288064,0.304323059565486,1.44884197598736,0.735078055682154,1,1,3,1,1,4,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
618,35,1,1,5393,15,5,1,0.488107677220563,0.534721373134267,1.46939811669014,0.781627964882459,0.957184962387834,0.730125274136549,1.40131610607639,0.96597214113943,1.41242428394159,0.507502384989246,1,1,3,1,0,4,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
619,24,1,1,1168,6,3,1,0.164033435974418,0.817754169924216,1.43122405446153,1.00800951030973,1.32702365828893,1.45190317253776,0.82772869522106,0.603703630741032,1.17866908041898,0.372547399307861,1,3,3,1,0,2,2,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
621,49,1,1,2508,12,5,1,0.570005218237186,0.421892463662048,1.18901830302496,0.8881941851263,0.691400510139069,0.70582677102656,0.945503171925228,0.953713267625961,1.2597337847878,0.211424085960228,1,1,3,1,1,4,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
623,29,3,1,3013,24,2,1,0.543941662190926,0.565380139833807,1.60345138761546,0.905402017875231,0.877803484341609,0.649678442949311,1.12054205347746,0.85944190265438,1.49010281650986,0.633752302865784,1,2,3,1,0,1,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
625,23,2,0,1272,24,4,2,0.221055589564886,0.368830539573912,0.51558286308554,1.06125997749793,1.25111972256091,1.25860153991194,1.80885486599424,0.699665987811759,1.07887053592121,0.521513223746969,1,4,3,1,0,4,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
626,20,1,1,4777,12,2,1,0.531328520657125,0.595759933842442,1.393002749057,0.953944506646074,0.552375846266886,1.3831537282537,0.975848061645843,0.477023838548345,1.04202420860275,0.610114976726401,1,1,3,1,0,4,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,70,3,1,7536,10,1,1,0.596453543209411,0.623033110482195,1.26111152609295,1.01290907428408,1.16302776949203,1.47642557068952,1.12015335302593,0.800751425679483,1.43185953185792,0.546880202293769,1,2,4,1,1,4,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
630,46,4,1,2618,12,3,1,0.656382768464972,0.487887821294953,0.778598501054154,0.68254975698297,1.30520701685534,0.655244539471365,0.496769775833965,0.765158316967557,0.819513590329761,0.528888265135832,1,1,2,1,0,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
631,25,3,1,3012,30,5,1,0.248480878929792,0.624554549197457,1.00004255485281,0.3917637666885,0.822989369202252,1.22545824817909,0.583081027923442,1.02741021404644,1.23723105783375,0.45827033260977,1,2,3,1,0,4,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
632,23,2,0,4111,33,3,2,0.392091046210489,0.808666054872534,1.11579850091335,1.07581229630906,0.595324116760378,0.793003962157624,1.03340458932191,1.42800077343805,0.528407476798613,0.277504242412847,1,1,3,1,0,4,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
635,51,1,1,410,12,4,2,0.433463515256102,0.595219201027693,0.58981756476126,0.511063191556942,1.29175639770188,1.18413841292888,1.11979486226554,1.02870172450626,1.16908312890665,0.479293496787216,1,4,3,1,1,3,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
637,34,3,0,1796,24,4,1,0.816385278635472,0.315668871318274,1.22871058094652,0.859387696725421,0.657436296630588,0.486127860513103,1.42303080002162,1.10107511919337,0.335219726771992,0.199203821552179,1,4,2,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
640,37,2,1,1051,6,4,2,0.492500658351489,0.376800816675422,1.29105090186981,0.357800656319271,1.50522634466029,1.40436030297869,0.724337856056865,0.687274556372494,0.93078821024694,0.595750478796658,0,4,3,1,0,3,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
641,25,2,1,3648,18,4,1,0.460898031419718,0.739038962772527,1.05273816701165,0.949578743584332,0.937328876439273,0.573824927984571,0.395695148320377,0.81822975098513,0.462221481810539,0.84075477079022,1,4,3,1,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
642,43,2,1,16316,36,1,1,0.426986585300269,0.520597524157302,1.45138895287068,0.914162510414173,0.942184208994925,1.13420649091931,1.1220113207134,1.30435048979845,1.0298192442978,0.347407832315175,1,2,4,1,0,3,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
643,36,1,1,4067,42,3,2,0.542816609727662,0.519791570927415,0.590295984341105,0.636779218868527,1.07460994536229,1.56960385375359,1.21592477930702,1.56244806471618,0.753932049649446,0.384128911781816,1,4,3,1,1,4,4,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
645,29,1,1,554,6,3,1,0.410676691322128,0.549127952677392,0.733951200899178,0.46053698911798,1.50242904235715,0.972464047213064,0.746585471772588,1.29628549704384,1.00203401161251,0.673433330421418,1,3,3,1,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
646,32,1,1,1561,24,4,1,0.631281502869067,0.50735229442015,0.93328645117282,0.406236921211408,0.93064640297458,1.37194035796934,0.843108741834694,0.778122754158499,0.991489645393428,0.173477026007579,1,3,3,2,0,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
